Region,State,District,Year,Quarter,Registered_user,App_opening,Latitude,Longitude
Central Region,Madhya Pradesh,Narsinghpur,2020,Q1,148190,3256953,22.9467047,79.1980228
Central Region,Madhya Pradesh,Jabalpur,2020,Q1,462069,9450502,23.1608938,79.9497702
Central Region,Madhya Pradesh,Hoshangabad,2020,Q1,190416,4178981,22.6503147,77.7509281
Central Region,Madhya Pradesh,Vidisha,2020,Q1,184757,4522867,23.5225788,77.8148001
Central Region,Madhya Pradesh,Balaghat,2020,Q1,179810,4368141,21.966667,80.333333
Central Region,Madhya Pradesh,Singrauli,2020,Q1,156321,4752706,24.1974432,82.6661453
Central Region,Madhya Pradesh,Betul,2020,Q1,193348,4664926,21.8796162,77.87568125
Central Region,Madhya Pradesh,Sidhi,2020,Q1,90719,2159571,24.25,82.0
Central Region,Madhya Pradesh,Datia,2020,Q1,71709,1402036,25.75,78.5
Central Region,Madhya Pradesh,Dewas,2020,Q1,245317,6992853,23.0,76.166667
Central Region,Madhya Pradesh,Sheopur,2020,Q1,46567,1000018,25.6656611,76.6954843
Central Region,Madhya Pradesh,Neemuch,2020,Q1,118143,2645531,24.63055165,75.18297915
Central Region,Madhya Pradesh,Raisen,2020,Q1,184402,4931736,23.25,78.083333
Central Region,Madhya Pradesh,Mandsaur,2020,Q1,183327,4066701,24.2627979,75.38588023
Central Region,Madhya Pradesh,Barwani,2020,Q1,82596,1660658,22.0333621,74.8978374
Central Region,Madhya Pradesh,Katni,2020,Q1,131655,2671976,23.8339621,80.392456
Central Region,Madhya Pradesh,Dindori,2020,Q1,39433,980434,22.90736865,80.8851143
Central Region,Madhya Pradesh,Shivpuri,2020,Q1,134692,2740289,25.37524125,77.82811933
Central Region,Madhya Pradesh,Gwalior,2020,Q1,506221,11772607,26.2037247,78.1573628
Central Region,Madhya Pradesh,Anuppur,2020,Q1,76969,1939706,23.03525965,81.38844385
Central Region,Madhya Pradesh,Agar Malwa,2020,Q1,56419,1516404,23.9342963,76.14523314
Central Region,Madhya Pradesh,Ashoknagar,2020,Q1,69791,1489358,24.576189,77.7302895
Central Region,Madhya Pradesh,Sagar,2020,Q1,299753,6458291,23.80961225,78.75911361
Central Region,Madhya Pradesh,Niwari,2020,Q1,31223,642589,25.368728,78.80943
Central Region,Madhya Pradesh,Rewa,2020,Q1,285832,6038116,24.756718,81.65493469
Central Region,Madhya Pradesh,Shajapur,2020,Q1,124615,3445139,23.37074105,76.62051527
Central Region,Madhya Pradesh,Ujjain,2020,Q1,349476,8577572,23.1885131,75.7716562
Central Region,Madhya Pradesh,Bhind,2020,Q1,159089,3111987,26.5,78.75
Central Region,Madhya Pradesh,Tikamgarh,2020,Q1,75937,1623458,24.85577805,79.04706347
Central Region,Madhya Pradesh,Seoni,2020,Q1,133334,3134906,22.2758789,79.72104465
Central Region,Madhya Pradesh,Harda,2020,Q1,67392,1421699,22.3388828,77.0929933
Central Region,Madhya Pradesh,Burhanpur,2020,Q1,70827,1358449,21.3118839,76.2291992
Central Region,Madhya Pradesh,Damoh,2020,Q1,98583,1892344,23.75,79.583333
Central Region,Madhya Pradesh,Bhopal,2020,Q1,1003288,38048310,23.2584857,77.401989
Central Region,Madhya Pradesh,Jhabua,2020,Q1,52803,1026941,22.88585225,74.72513369
Central Region,Madhya Pradesh,Dhar,2020,Q1,270891,6924843,22.5,75.25
Central Region,Madhya Pradesh,Guna,2020,Q1,169946,3705575,24.5,77.5
Central Region,Madhya Pradesh,East Nimar,2020,Q1,125273,2916328,21.924402,76.600246
Central Region,Madhya Pradesh,Chhindwara,2020,Q1,268008,6375827,22.13983105,78.80964495
Central Region,Madhya Pradesh,Umaria,2020,Q1,51076,1230506,23.64319305,80.94239522
Central Region,Madhya Pradesh,Mandla,2020,Q1,77954,1599740,22.68536625,80.58150562
Central Region,Madhya Pradesh,Indore,2020,Q1,1287857,40721955,22.7203616,75.8681996
Central Region,Madhya Pradesh,Shahdol,2020,Q1,112022,2748773,23.3002343,81.364771
Central Region,Madhya Pradesh,Ratlam,2020,Q1,204718,4810168,23.502187,74.95397841
Central Region,Madhya Pradesh,Panna,2020,Q1,64176,1403113,24.5,80.25
Central Region,Madhya Pradesh,Chhatarpur,2020,Q1,164422,3076493,24.75,79.75
Central Region,Madhya Pradesh,Morena,2020,Q2,217318,5129896,26.166667,77.5
Central Region,Madhya Pradesh,Alirajpur,2020,Q2,31422,729211,22.28593955,74.35389643
Central Region,Madhya Pradesh,Sehore,2020,Q2,251480,8117617,23.1156882,77.06623939
Central Region,Madhya Pradesh,Rajgarh,2020,Q2,198951,6020987,23.87167135,76.7748902
Central Region,Madhya Pradesh,Khargone,2020,Q2,210140,5461706,21.825599,75.614182
Central Region,Madhya Pradesh,Satna,2020,Q2,281414,5628403,24.5,81.0
Central Region,Madhya Pradesh,Narsinghpur,2020,Q2,166358,3793445,22.9467047,79.1980228
Central Region,Madhya Pradesh,Jabalpur,2020,Q2,507707,7997620,23.1608938,79.9497702
Central Region,Madhya Pradesh,Hoshangabad,2020,Q2,213924,4541381,22.6503147,77.7509281
Central Region,Madhya Pradesh,Vidisha,2020,Q2,207720,4961336,23.5225788,77.8148001
Central Region,Madhya Pradesh,Balaghat,2020,Q2,207076,5527300,21.966667,80.333333
Central Region,Madhya Pradesh,Singrauli,2020,Q2,171262,5115820,24.1974432,82.6661453
Central Region,Madhya Pradesh,Betul,2020,Q2,217297,5519756,21.8796162,77.87568125
Central Region,Madhya Pradesh,Sidhi,2020,Q2,102450,2564784,24.25,82.0
Central Region,Madhya Pradesh,Datia,2020,Q2,81212,1706107,25.75,78.5
Central Region,Madhya Pradesh,Dewas,2020,Q2,275957,7803477,23.0,76.166667
Central Region,Madhya Pradesh,Sheopur,2020,Q2,54544,1380317,25.6656611,76.6954843
Central Region,Madhya Pradesh,Neemuch,2020,Q2,134827,2980796,24.63055165,75.18297915
Central Region,Madhya Pradesh,Raisen,2020,Q2,207040,5410647,23.25,78.083333
Central Region,Madhya Pradesh,Mandsaur,2020,Q2,208900,4536235,24.2627979,75.38588023
Central Region,Madhya Pradesh,Barwani,2020,Q2,98117,2245925,22.0333621,74.8978374
Central Region,Madhya Pradesh,Katni,2020,Q2,148185,2934370,23.8339621,80.392456
Central Region,Madhya Pradesh,Dindori,2020,Q2,45900,1159585,22.90736865,80.8851143
Central Region,Madhya Pradesh,Shivpuri,2020,Q2,156442,3406650,25.37524125,77.82811933
Central Region,Madhya Pradesh,Gwalior,2020,Q2,554377,10235469,26.2037247,78.1573628
Central Region,Madhya Pradesh,Anuppur,2020,Q2,85974,2186319,23.03525965,81.38844385
Central Region,Madhya Pradesh,Agar Malwa,2020,Q2,66194,1869353,23.9342963,76.14523314
Central Region,Madhya Pradesh,Ashoknagar,2020,Q2,80288,1900830,24.576189,77.7302895
Central Region,Madhya Pradesh,Sagar,2020,Q2,333878,6979197,23.80961225,78.75911361
Central Region,Madhya Pradesh,Niwari,2020,Q2,35711,789640,25.368728,78.80943
Central Region,Madhya Pradesh,Rewa,2020,Q2,313486,6612580,24.756718,81.65493469
Central Region,Madhya Pradesh,Shajapur,2020,Q2,142935,4213047,23.37074105,76.62051527
Central Region,Madhya Pradesh,Ujjain,2020,Q2,395028,8399908,23.1885131,75.7716562
Central Region,Madhya Pradesh,Bhind,2020,Q2,183346,4266447,26.5,78.75
Central Region,Madhya Pradesh,Tikamgarh,2020,Q2,87535,2052740,24.85577805,79.04706347
Central Region,Madhya Pradesh,Seoni,2020,Q2,152359,3792749,22.2758789,79.72104465
Central Region,Madhya Pradesh,Harda,2020,Q2,76370,1841278,22.3388828,77.0929933
Central Region,Madhya Pradesh,Burhanpur,2020,Q2,82919,1807039,21.3118839,76.2291992
Central Region,Madhya Pradesh,Damoh,2020,Q2,112085,2305237,23.75,79.583333
Central Region,Madhya Pradesh,Bhopal,2020,Q2,1080094,23833983,23.2584857,77.401989
Central Region,Madhya Pradesh,Jhabua,2020,Q2,67708,1642394,22.88585225,74.72513369
Central Region,Madhya Pradesh,Dhar,2020,Q2,310389,7389446,22.5,75.25
Central Region,Madhya Pradesh,Guna,2020,Q2,192017,4184669,24.5,77.5
Central Region,Madhya Pradesh,East Nimar,2020,Q2,145921,3756177,21.924402,76.600246
Central Region,Madhya Pradesh,Chhindwara,2020,Q2,302791,7241928,22.13983105,78.80964495
Central Region,Madhya Pradesh,Umaria,2020,Q2,57495,1408949,23.64319305,80.94239522
Central Region,Madhya Pradesh,Mandla,2020,Q2,90576,1972364,22.68536625,80.58150562
Central Region,Madhya Pradesh,Indore,2020,Q2,1410157,24675945,22.7203616,75.8681996
Central Region,Madhya Pradesh,Shahdol,2020,Q2,125221,3026667,23.3002343,81.364771
Central Region,Madhya Pradesh,Ratlam,2020,Q2,233307,5260077,23.502187,74.95397841
Central Region,Madhya Pradesh,Panna,2020,Q2,73675,1835695,24.5,80.25
Central Region,Madhya Pradesh,Chhatarpur,2020,Q2,186944,3616546,24.75,79.75
Central Region,Madhya Pradesh,Morena,2020,Q3,243100,5515627,26.166667,77.5
Central Region,Madhya Pradesh,Alirajpur,2020,Q3,36425,771655,22.28593955,74.35389643
Central Region,Madhya Pradesh,Sehore,2020,Q3,276075,9913991,23.1156882,77.06623939
Central Region,Madhya Pradesh,Rajgarh,2020,Q3,224388,7130757,23.87167135,76.7748902
Central Region,Madhya Pradesh,Khargone,2020,Q3,234694,6430041,21.825599,75.614182
Central Region,Madhya Pradesh,Satna,2020,Q3,311884,7299985,24.5,81.0
Central Region,Madhya Pradesh,Narsinghpur,2020,Q3,182823,4534535,22.9467047,79.1980228
Central Region,Madhya Pradesh,Jabalpur,2020,Q3,555235,10924773,23.1608938,79.9497702
Central Region,Madhya Pradesh,Hoshangabad,2020,Q3,235930,5467865,22.6503147,77.7509281
Central Region,Madhya Pradesh,Vidisha,2020,Q3,231156,5977596,23.5225788,77.8148001
Central Region,Madhya Pradesh,Balaghat,2020,Q3,232874,6555205,21.966667,80.333333
Central Region,Madhya Pradesh,Singrauli,2020,Q3,188497,6614617,24.1974432,82.6661453
Central Region,Madhya Pradesh,Betul,2020,Q3,241045,6751236,21.8796162,77.87568125
Central Region,Madhya Pradesh,Sidhi,2020,Q3,114892,3240245,24.25,82.0
Central Region,Madhya Pradesh,Datia,2020,Q3,89996,1971313,25.75,78.5
Central Region,Madhya Pradesh,Dewas,2020,Q3,303624,9541669,23.0,76.166667
Central Region,Madhya Pradesh,Sheopur,2020,Q3,61321,1465485,25.6656611,76.6954843
Central Region,Madhya Pradesh,Neemuch,2020,Q3,150072,3607288,24.63055165,75.18297915
Central Region,Madhya Pradesh,Raisen,2020,Q3,230222,6621543,23.25,78.083333
Central Region,Madhya Pradesh,Mandsaur,2020,Q3,233832,5525088,24.2627979,75.38588023
Central Region,Madhya Pradesh,Barwani,2020,Q3,111594,2704695,22.0333621,74.8978374
Central Region,Madhya Pradesh,Katni,2020,Q3,164877,3754041,23.8339621,80.392456
Central Region,Madhya Pradesh,Dindori,2020,Q3,53140,1482035,22.90736865,80.8851143
Central Region,Madhya Pradesh,Shivpuri,2020,Q3,178433,4190392,25.37524125,77.82811933
Central Region,Madhya Pradesh,Gwalior,2020,Q3,603096,13858039,26.2037247,78.1573628
Central Region,Madhya Pradesh,Anuppur,2020,Q3,94947,2743203,23.03525965,81.38844385
Central Region,Madhya Pradesh,Agar Malwa,2020,Q3,75042,2067746,23.9342963,76.14523314
Central Region,Madhya Pradesh,Ashoknagar,2020,Q3,90944,2218641,24.576189,77.7302895
Central Region,Madhya Pradesh,Sagar,2020,Q3,368745,8520052,23.80961225,78.75911361
Central Region,Madhya Pradesh,Niwari,2020,Q3,40044,943976,25.368728,78.80943
Central Region,Madhya Pradesh,Rewa,2020,Q3,343897,8609066,24.756718,81.65493469
Central Region,Madhya Pradesh,Shajapur,2020,Q3,158634,4836627,23.37074105,76.62051527
Central Region,Madhya Pradesh,Ujjain,2020,Q3,436068,11102536,23.1885131,75.7716562
Central Region,Madhya Pradesh,Bhind,2020,Q3,204515,4603385,26.5,78.75
Central Region,Madhya Pradesh,Tikamgarh,2020,Q3,99435,2355794,24.85577805,79.04706347
Central Region,Madhya Pradesh,Seoni,2020,Q3,169843,4472061,22.2758789,79.72104465
Central Region,Madhya Pradesh,Harda,2020,Q3,84771,2045684,22.3388828,77.0929933
Central Region,Madhya Pradesh,Burhanpur,2020,Q3,94468,2236883,21.3118839,76.2291992
Central Region,Madhya Pradesh,Damoh,2020,Q3,126047,2720247,23.75,79.583333
Central Region,Madhya Pradesh,Bhopal,2020,Q3,1162000,34412697,23.2584857,77.401989
Central Region,Madhya Pradesh,Jhabua,2020,Q3,78359,1855019,22.88585225,74.72513369
Central Region,Madhya Pradesh,Dhar,2020,Q3,346394,9730750,22.5,75.25
Central Region,Madhya Pradesh,Guna,2020,Q3,215479,5194184,24.5,77.5
Central Region,Madhya Pradesh,East Nimar,2020,Q3,163928,4383655,21.924402,76.600246
Central Region,Madhya Pradesh,Chhindwara,2020,Q3,336306,8957880,22.13983105,78.80964495
Central Region,Madhya Pradesh,Umaria,2020,Q3,64323,1797853,23.64319305,80.94239522
Central Region,Madhya Pradesh,Mandla,2020,Q3,102626,2401861,22.68536625,80.58150562
Central Region,Madhya Pradesh,Indore,2020,Q3,1524036,37661995,22.7203616,75.8681996
Central Region,Madhya Pradesh,Shahdol,2020,Q3,139177,4001386,23.3002343,81.364771
Central Region,Madhya Pradesh,Ratlam,2020,Q3,260470,6567251,23.502187,74.95397841
Central Region,Madhya Pradesh,Panna,2020,Q3,83059,2181466,24.5,80.25
Central Region,Madhya Pradesh,Chhatarpur,2020,Q3,211442,4379380,24.75,79.75
Central Region,Madhya Pradesh,Morena,2020,Q4,267467,6386001,26.166667,77.5
Central Region,Madhya Pradesh,Alirajpur,2020,Q4,41088,847945,22.28593955,74.35389643
Central Region,Madhya Pradesh,Sehore,2020,Q4,300164,11926496,23.1156882,77.06623939
Central Region,Madhya Pradesh,Rajgarh,2020,Q4,248183,8283878,23.87167135,76.7748902
Central Region,Madhya Pradesh,Khargone,2020,Q4,259561,7925970,21.825599,75.614182
Central Region,Madhya Pradesh,Satna,2020,Q4,340632,8895084,24.5,81.0
Central Region,Madhya Pradesh,Narsinghpur,2020,Q4,198797,5497813,22.9467047,79.1980228
Central Region,Madhya Pradesh,Jabalpur,2020,Q4,604034,14264772,23.1608938,79.9497702
Central Region,Madhya Pradesh,Hoshangabad,2020,Q4,257815,7025247,22.6503147,77.7509281
Central Region,Madhya Pradesh,Vidisha,2020,Q4,254046,6972300,23.5225788,77.8148001
Central Region,Madhya Pradesh,Balaghat,2020,Q4,257330,7971567,21.966667,80.333333
Central Region,Madhya Pradesh,Singrauli,2020,Q4,205335,7900407,24.1974432,82.6661453
Central Region,Madhya Pradesh,Betul,2020,Q4,264821,8089210,21.8796162,77.87568125
Central Region,Madhya Pradesh,Sidhi,2020,Q4,127036,3863820,24.25,82.0
Central Region,Madhya Pradesh,Datia,2020,Q4,98245,2291208,25.75,78.5
Central Region,Madhya Pradesh,Dewas,2020,Q4,331443,11586451,23.0,76.166667
Central Region,Madhya Pradesh,Sheopur,2020,Q4,67867,1682681,25.6656611,76.6954843
Central Region,Madhya Pradesh,Neemuch,2020,Q4,164544,4142475,24.63055165,75.18297915
Central Region,Madhya Pradesh,Raisen,2020,Q4,252088,8029455,23.25,78.083333
Central Region,Madhya Pradesh,Mandsaur,2020,Q4,257488,6397496,24.2627979,75.38588023
Central Region,Madhya Pradesh,Barwani,2020,Q4,125456,3455685,22.0333621,74.8978374
Central Region,Madhya Pradesh,Katni,2020,Q4,181408,4600435,23.8339621,80.392456
Central Region,Madhya Pradesh,Dindori,2020,Q4,59962,1753585,22.90736865,80.8851143
Central Region,Madhya Pradesh,Shivpuri,2020,Q4,200121,5169044,25.37524125,77.82811933
Central Region,Madhya Pradesh,Gwalior,2020,Q4,652985,17627043,26.2037247,78.1573628
Central Region,Madhya Pradesh,Anuppur,2020,Q4,104310,3325790,23.03525965,81.38844385
Central Region,Madhya Pradesh,Agar Malwa,2020,Q4,83325,2435806,23.9342963,76.14523314
Central Region,Madhya Pradesh,Ashoknagar,2020,Q4,100497,2536318,24.576189,77.7302895
Central Region,Madhya Pradesh,Sagar,2020,Q4,402006,10203743,23.80961225,78.75911361
Central Region,Madhya Pradesh,Niwari,2020,Q4,44148,1058416,25.368728,78.80943
Central Region,Madhya Pradesh,Rewa,2020,Q4,374099,10724980,24.756718,81.65493469
Central Region,Madhya Pradesh,Shajapur,2020,Q4,173999,5651313,23.37074105,76.62051527
Central Region,Madhya Pradesh,Ujjain,2020,Q4,475637,13546406,23.1885131,75.7716562
Central Region,Madhya Pradesh,Bhind,2020,Q4,223913,5313250,26.5,78.75
Central Region,Madhya Pradesh,Tikamgarh,2020,Q4,110958,2768553,24.85577805,79.04706347
Central Region,Madhya Pradesh,Seoni,2020,Q4,187112,5428128,22.2758789,79.72104465
Central Region,Madhya Pradesh,Harda,2020,Q4,92862,2573686,22.3388828,77.0929933
Central Region,Madhya Pradesh,Burhanpur,2020,Q4,105578,2787448,21.3118839,76.2291992
Central Region,Madhya Pradesh,Damoh,2020,Q4,139246,3194459,23.75,79.583333
Central Region,Madhya Pradesh,Bhopal,2020,Q4,1249343,46817428,23.2584857,77.401989
Central Region,Madhya Pradesh,Jhabua,2020,Q4,88307,2119717,22.88585225,74.72513369
Central Region,Madhya Pradesh,Dhar,2020,Q4,382523,12266979,22.5,75.25
Central Region,Madhya Pradesh,Guna,2020,Q4,235371,6298119,24.5,77.5
Central Region,Madhya Pradesh,East Nimar,2020,Q4,181040,5304286,21.924402,76.600246
Central Region,Madhya Pradesh,Chhindwara,2020,Q4,370027,11110963,22.13983105,78.80964495
Central Region,Madhya Pradesh,Umaria,2020,Q4,71049,2183916,23.64319305,80.94239522
Central Region,Madhya Pradesh,Mandla,2020,Q4,113986,2902555,22.68536625,80.58150562
Central Region,Madhya Pradesh,Indore,2020,Q4,1645564,52259995,22.7203616,75.8681996
Central Region,Madhya Pradesh,Shahdol,2020,Q4,153490,4992250,23.3002343,81.364771
Central Region,Madhya Pradesh,Ratlam,2020,Q4,286103,7739584,23.502187,74.95397841
Central Region,Madhya Pradesh,Panna,2020,Q4,91870,2441428,24.5,80.25
Central Region,Madhya Pradesh,Chhatarpur,2020,Q4,233668,4999862,24.75,79.75
Central Region,Madhya Pradesh,Morena,2021,Q1,289939,7286647,26.166667,77.5
Central Region,Madhya Pradesh,Alirajpur,2021,Q1,44762,957474,22.28593955,74.35389643
Central Region,Madhya Pradesh,Sehore,2021,Q1,323704,13261091,23.1156882,77.06623939
Central Region,Madhya Pradesh,Rajgarh,2021,Q1,270842,10221796,23.87167135,76.7748902
Central Region,Madhya Pradesh,Khargone,2021,Q1,281236,9020662,21.825599,75.614182
Central Region,Madhya Pradesh,Satna,2021,Q1,368299,10016376,24.5,81.0
Central Region,Madhya Pradesh,Narsinghpur,2021,Q1,214249,6119619,22.9467047,79.1980228
Central Region,Madhya Pradesh,Jabalpur,2021,Q1,650087,17013715,23.1608938,79.9497702
Central Region,Madhya Pradesh,Hoshangabad,2021,Q1,277931,7999438,22.6503147,77.7509281
Central Region,Madhya Pradesh,Vidisha,2021,Q1,274866,8148091,23.5225788,77.8148001
Central Region,Madhya Pradesh,Balaghat,2021,Q1,278215,8823124,21.966667,80.333333
Central Region,Madhya Pradesh,Singrauli,2021,Q1,221433,8797507,24.1974432,82.6661453
Central Region,Madhya Pradesh,Betul,2021,Q1,285621,8986356,21.8796162,77.87568125
Central Region,Madhya Pradesh,Sidhi,2021,Q1,137421,4335454,24.25,82.0
Central Region,Madhya Pradesh,Datia,2021,Q1,106332,2671664,25.75,78.5
Central Region,Madhya Pradesh,Dewas,2021,Q1,358124,13374910,23.0,76.166667
Central Region,Madhya Pradesh,Sheopur,2021,Q1,73775,1910721,25.6656611,76.6954843
Central Region,Madhya Pradesh,Neemuch,2021,Q1,178235,4924752,24.63055165,75.18297915
Central Region,Madhya Pradesh,Raisen,2021,Q1,272622,9391937,23.25,78.083333
Central Region,Madhya Pradesh,Mandsaur,2021,Q1,279783,7749487,24.2627979,75.38588023
Central Region,Madhya Pradesh,Barwani,2021,Q1,136583,4178618,22.0333621,74.8978374
Central Region,Madhya Pradesh,Katni,2021,Q1,195985,5374853,23.8339621,80.392456
Central Region,Madhya Pradesh,Dindori,2021,Q1,65047,1911876,22.90736865,80.8851143
Central Region,Madhya Pradesh,Shivpuri,2021,Q1,219381,6639272,25.37524125,77.82811933
Central Region,Madhya Pradesh,Gwalior,2021,Q1,703232,21185809,26.2037247,78.1573628
Central Region,Madhya Pradesh,Anuppur,2021,Q1,112519,3789922,23.03525965,81.38844385
Central Region,Madhya Pradesh,Agar Malwa,2021,Q1,91340,3101167,23.9342963,76.14523314
Central Region,Madhya Pradesh,Ashoknagar,2021,Q1,109372,3072156,24.576189,77.7302895
Central Region,Madhya Pradesh,Sagar,2021,Q1,432938,11962030,23.80961225,78.75911361
Central Region,Madhya Pradesh,Niwari,2021,Q1,47790,1193738,25.368728,78.80943
Central Region,Madhya Pradesh,Rewa,2021,Q1,403013,11566676,24.756718,81.65493469
Central Region,Madhya Pradesh,Shajapur,2021,Q1,188759,6634450,23.37074105,76.62051527
Central Region,Madhya Pradesh,Ujjain,2021,Q1,513868,16282572,23.1885131,75.7716562
Central Region,Madhya Pradesh,Bhind,2021,Q1,242318,5815370,26.5,78.75
Central Region,Madhya Pradesh,Tikamgarh,2021,Q1,120720,3198089,24.85577805,79.04706347
Central Region,Madhya Pradesh,Seoni,2021,Q1,202103,6250770,22.2758789,79.72104465
Central Region,Madhya Pradesh,Harda,2021,Q1,100149,2843519,22.3388828,77.0929933
Central Region,Madhya Pradesh,Burhanpur,2021,Q1,114766,3206426,21.3118839,76.2291992
Central Region,Madhya Pradesh,Damoh,2021,Q1,150665,3641799,23.75,79.583333
Central Region,Madhya Pradesh,Bhopal,2021,Q1,1340741,58411069,23.2584857,77.401989
Central Region,Madhya Pradesh,Jhabua,2021,Q1,96483,2562361,22.88585225,74.72513369
Central Region,Madhya Pradesh,Dhar,2021,Q1,415117,14747039,22.5,75.25
Central Region,Madhya Pradesh,Guna,2021,Q1,255002,7638668,24.5,77.5
Central Region,Madhya Pradesh,East Nimar,2021,Q1,196341,6130447,21.924402,76.600246
Central Region,Madhya Pradesh,Chhindwara,2021,Q1,399276,12492218,22.13983105,78.80964495
Central Region,Madhya Pradesh,Umaria,2021,Q1,76879,2468522,23.64319305,80.94239522
Central Region,Madhya Pradesh,Mandla,2021,Q1,123283,3279877,22.68536625,80.58150562
Central Region,Madhya Pradesh,Indore,2021,Q1,1769869,68567452,22.7203616,75.8681996
Central Region,Madhya Pradesh,Shahdol,2021,Q1,165899,5794627,23.3002343,81.364771
