Region,State,District,Year,Quarter,Transaction_count,Transaction_amount,Latitude,Longitude
Southern Region,Kerala,Wayanad,2021,Q4,2239644,3471143216.2120275,11.71512915,76.12711851
Southern Region,Kerala,Alappuzha,2021,Q4,3177335,5086522403.521093,9.5006651,76.41241429
Southern Region,Kerala,Kozhikode,2021,Q4,8306264,12437421004.466854,11.2450558,75.7754716
Southern Region,Kerala,Kollam,2021,Q4,4107417,7277474405.384279,8.8879509,76.5955013
Southern Region,Kerala,Thrissur,2021,Q4,6471411,10748756930.39449,10.5256264,76.2132542
Southern Region,Kerala,Palakkad,2021,Q4,3813936,6473706354.941971,10.78736915,76.47421719
Southern Region,Kerala,Kannur,2021,Q4,4171542,6945109953.226887,11.8763836,75.3737973
Southern Region,Kerala,Kottayam,2021,Q4,3504049,5843770525.961052,9.6287383,76.64553257
Southern Region,Kerala,Ernakulam,2021,Q4,25306923,32778937436.49068,9.98408,76.2741457
Southern Region,Kerala,Idukki,2021,Q4,1597925,2888327473.827167,9.8497872,76.9797914
Southern Region,Kerala,Thiruvananthapuram,2022,Q1,7747326,12106537679.278353,8.4882267,76.947551
Southern Region,Kerala,Kasaragod,2022,Q1,2282517,3923072928.3004293,12.5035577,74.9907022
Southern Region,Kerala,Malappuram,2022,Q1,10270093,13968886082.9426,11.10684475,76.1099551
Southern Region,Kerala,Pathanamthitta,2022,Q1,1963871,3361963455.2387085,9.2780841,76.9737443
Southern Region,Kerala,Wayanad,2022,Q1,2620413,4017486262.8773155,11.71512915,76.12711851
Southern Region,Kerala,Alappuzha,2022,Q1,3687088,5795828219.423043,9.5006651,76.41241429
Southern Region,Kerala,Kozhikode,2022,Q1,9526680,13732159882.740732,11.2450558,75.7754716
Southern Region,Kerala,Kollam,2022,Q1,4851496,8628660586.960697,8.8879509,76.5955013
Southern Region,Kerala,Thrissur,2022,Q1,7612460,12265599938.768522,10.5256264,76.2132542
Southern Region,Kerala,Palakkad,2022,Q1,4504996,7445457072.739984,10.78736915,76.47421719
Southern Region,Kerala,Kannur,2022,Q1,4837076,7882293599.26064,11.8763836,75.3737973
Southern Region,Kerala,Kottayam,2022,Q1,4029330,6642441538.163085,9.6287383,76.64553257
Southern Region,Kerala,Ernakulam,2022,Q1,29451475,36915318572.07093,9.98408,76.2741457
Southern Region,Kerala,Idukki,2022,Q1,1896144,3303236645.929193,9.8497872,76.9797914
Southern Region,Kerala,Thiruvananthapuram,2022,Q2,8942858,13552082447.365555,8.4882267,76.947551
Southern Region,Kerala,Kasaragod,2022,Q2,2578012,4383382390.002622,12.5035577,74.9907022
Southern Region,Kerala,Malappuram,2022,Q2,11218062,15235042406.963661,11.10684475,76.1099551
Southern Region,Kerala,Pathanamthitta,2022,Q2,2074509,3519862948.5512266,9.2780841,76.9737443
Southern Region,Kerala,Wayanad,2022,Q2,2984234,4493999118.462679,11.71512915,76.12711851
Southern Region,Kerala,Alappuzha,2022,Q2,4151240,6503782725.4786625,9.5006651,76.41241429
Southern Region,Kerala,Kozhikode,2022,Q2,10478852,15005755668.418482,11.2450558,75.7754716
Southern Region,Kerala,Kollam,2022,Q2,5799455,10109273068.99764,8.8879509,76.5955013
Southern Region,Kerala,Thrissur,2022,Q2,8767715,13850991972.685724,10.5256264,76.2132542
Southern Region,Kerala,Palakkad,2022,Q2,4998295,8233196635.528812,10.78736915,76.47421719
Southern Region,Kerala,Kannur,2022,Q2,5415196,8864093942.922422,11.8763836,75.3737973
Southern Region,Kerala,Kottayam,2022,Q2,4440370,7095672952.24407,9.6287383,76.64553257
Southern Region,Kerala,Ernakulam,2022,Q2,32257485,40076176147.54245,9.98408,76.2741457
Southern Region,Kerala,Idukki,2022,Q2,2259039,3773017123.960714,9.8497872,76.9797914
Southern Region,Kerala,Thiruvananthapuram,2022,Q3,11886964,16637313650.762661,8.4882267,76.947551
Southern Region,Kerala,Kasaragod,2022,Q3,2816269,4420477438.966047,12.5035577,74.9907022
Southern Region,Kerala,Malappuram,2022,Q3,11727280,15435401577.943787,11.10684475,76.1099551
Southern Region,Kerala,Pathanamthitta,2022,Q3,2373258,3615273641.3223248,9.2780841,76.9737443
Southern Region,Kerala,Wayanad,2022,Q3,3269014,4610462828.361015,11.71512915,76.12711851
Southern Region,Kerala,Alappuzha,2022,Q3,5705022,7973274496.748119,9.5006651,76.41241429
Southern Region,Kerala,Kozhikode,2022,Q3,10298519,13830874892.026697,11.2450558,75.7754716
Southern Region,Kerala,Kollam,2022,Q3,7100622,10992059341.720558,8.8879509,76.5955013
Southern Region,Kerala,Thrissur,2022,Q3,9037575,12908229884.950268,10.5256264,76.2132542
Southern Region,Kerala,Palakkad,2022,Q3,6174837,9220755480.574833,10.78736915,76.47421719
Southern Region,Kerala,Kannur,2022,Q3,5631041,8674487770.19761,11.8763836,75.3737973
Southern Region,Kerala,Kottayam,2022,Q3,5918541,8495120284.447548,9.6287383,76.64553257
Southern Region,Kerala,Ernakulam,2022,Q3,35009862,41683362156.463394,9.98408,76.2741457
Southern Region,Kerala,Idukki,2022,Q3,2414100,3763325870.944789,9.8497872,76.9797914
Southern Region,Kerala,Thiruvananthapuram,2022,Q4,12176949,16386992625.195726,8.4882267,76.947551
Southern Region,Kerala,Kasaragod,2022,Q4,3262433,4974165652.614264,12.5035577,74.9907022
Southern Region,Kerala,Malappuram,2022,Q4,12667960,16133583076.643559,11.10684475,76.1099551
Southern Region,Kerala,Pathanamthitta,2022,Q4,2676852,4082745437.8617306,9.2780841,76.9737443
Southern Region,Kerala,Wayanad,2022,Q4,3654113,5018793988.96143,11.71512915,76.12711851
Southern Region,Kerala,Alappuzha,2022,Q4,6094707,8414450111.973735,9.5006651,76.41241429
Southern Region,Kerala,Kozhikode,2022,Q4,11205522,14187898844.87042,11.2450558,75.7754716
Southern Region,Kerala,Kollam,2022,Q4,7022669,10513248742.581398,8.8879509,76.5955013
Southern Region,Kerala,Thrissur,2022,Q4,12802574,16539944197.055008,10.5256264,76.2132542
Southern Region,Kerala,Palakkad,2022,Q4,6558445,9566627508.647114,10.78736915,76.47421719
Southern Region,Kerala,Kannur,2022,Q4,6407573,9291348716.042475,11.8763836,75.3737973
Southern Region,Kerala,Kottayam,2022,Q4,6551967,9198738854.992409,9.6287383,76.64553257
Southern Region,Kerala,Ernakulam,2022,Q4,39069167,44933855503.73201,9.98408,76.2741457
Southern Region,Kerala,Idukki,2022,Q4,2809537,4317415338.538482,9.8497872,76.9797914
Northern Region,Ladakh,Kargil,2018,Q1,1244,3430931.079044319,32.7045476,74.871206
Northern Region,Ladakh,Leh,2018,Q1,4845,9101926.692070464,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2018,Q2,4041,14170742.184864359,32.7045476,74.871206
Northern Region,Ladakh,Leh,2018,Q2,10969,33164160.35287711,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2018,Q3,6149,20173133.975538384,32.7045476,74.871206
Northern Region,Ladakh,Leh,2018,Q3,18715,63917843.16930765,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2018,Q4,8373,31643842.130934663,32.7045476,74.871206
Northern Region,Ladakh,Leh,2018,Q4,26838,103879000.36170289,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2019,Q1,9825,34328560.502981424,32.7045476,74.871206
Northern Region,Ladakh,Leh,2019,Q1,36320,118531360.44614574,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2019,Q2,15289,57479644.79749024,32.7045476,74.871206
Northern Region,Ladakh,Leh,2019,Q2,53483,201775862.19993445,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2019,Q3,13855,47841053.992474176,32.7045476,74.871206
Northern Region,Ladakh,Leh,2019,Q3,78541,283288473.2013481,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2019,Q4,5302,22099751.43707087,32.7045476,74.871206
Northern Region,Ladakh,Leh,2019,Q4,79404,302589608.5910406,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2020,Q1,24169,68749860.73527026,32.7045476,74.871206
Northern Region,Ladakh,Leh,2020,Q1,92250,308889816.71047306,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2020,Q2,38403,125414514.13487196,32.7045476,74.871206
Northern Region,Ladakh,Leh,2020,Q2,116607,398378484.5171527,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2020,Q3,53708,183140893.8302123,32.7045476,74.871206
Northern Region,Ladakh,Leh,2020,Q3,174514,652346606.227981,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2020,Q4,79680,242682676.5979519,32.7045476,74.871206
Northern Region,Ladakh,Leh,2020,Q4,252454,869280793.9100087,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2021,Q1,58756,181498257.68860364,32.7045476,74.871206
Northern Region,Ladakh,Leh,2021,Q1,216659,801921555.5582755,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2021,Q2,91914,284985335.7109177,32.7045476,74.871206
Northern Region,Ladakh,Leh,2021,Q2,307802,1142273759.759401,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2021,Q3,128949,444521407.39904046,32.7045476,74.871206
Northern Region,Ladakh,Leh,2021,Q3,462038,1769463336.535549,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2021,Q4,134957,416648293.67971766,32.7045476,74.871206
Northern Region,Ladakh,Leh,2021,Q4,495230,1736886845.1005514,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2022,Q1,129349,371130651.77577716,32.7045476,74.871206
Northern Region,Ladakh,Leh,2022,Q1,500666,1653910267.0664315,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2022,Q2,229338,644363529.2719021,32.7045476,74.871206
Northern Region,Ladakh,Leh,2022,Q2,888735,2898954648.724365,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2022,Q3,244513,647171126.7724077,32.7045476,74.871206
Northern Region,Ladakh,Leh,2022,Q3,946345,2958028223.6015005,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2022,Q4,233208,548410667.5396475,32.7045476,74.871206
Northern Region,Ladakh,Leh,2022,Q4,850164,2346066905.1393,34.0861613,74.8234016
Southern Region,Lakshadweep,Lakshadweep,2018,Q1,778,1928611.1808777403,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2018,Q2,2132,6187809.539400538,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2018,Q3,1703,4339032.311985849,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2018,Q4,1642,4463213.698222831,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2019,Q1,2481,8786130.479338996,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2019,Q2,2926,9242524.13698889,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2019,Q3,3104,9651761.463768471,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2019,Q4,3765,11269913.40492385,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2020,Q1,5151,13502368.574504208,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2020,Q2,7220,16942922.085944396,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2020,Q3,8589,21306833.308656827,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2020,Q4,11650,30111317.91708039,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2021,Q1,9085,27042782.914081153,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2021,Q2,11384,27383463.65795153,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2021,Q3,13370,38803163.698768154,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2021,Q4,15470,50998185.528381005,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2022,Q1,16397,54939432.65393007,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2022,Q2,17569,55929601.98990567,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2022,Q3,15241,47580009.61750026,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2022,Q4,17147,54813873.61493625,10.8169274,73.6869845
Central Region,Madhya Pradesh,Morena,2018,Q1,107452,106573744.57901591,26.166667,77.5
Central Region,Madhya Pradesh,Alirajpur,2018,Q1,7310,11011810.083897822,22.28593955,74.35389643
Central Region,Madhya Pradesh,Sehore,2018,Q1,262578,253627459.66805387,23.1156882,77.06623939
Central Region,Madhya Pradesh,Rajgarh,2018,Q1,131433,149723488.76834947,23.87167135,76.7748902
Central Region,Madhya Pradesh,Khargone,2018,Q1,108869,135612637.10380074,21.825599,75.614182
Central Region,Madhya Pradesh,Satna,2018,Q1,169230,142054016.78233927,24.5,81.0
Central Region,Madhya Pradesh,Narsinghpur,2018,Q1,116931,87244331.64517592,22.9467047,79.1980228
Central Region,Madhya Pradesh,Jabalpur,2018,Q1,294739,336129604.08967173,23.1608938,79.9497702
Central Region,Madhya Pradesh,Hoshangabad,2018,Q1,121682,116991872.45728236,22.6503147,77.7509281
Central Region,Madhya Pradesh,Vidisha,2018,Q1,152184,134130249.62969616,23.5225788,77.8148001
Central Region,Madhya Pradesh,Balaghat,2018,Q1,99805,96872703.12182495,21.966667,80.333333
Central Region,Madhya Pradesh,Singrauli,2018,Q1,146704,180771690.58508784,24.1974432,82.6661453
Central Region,Madhya Pradesh,Betul,2018,Q1,121719,120159354.6142154,21.8796162,77.87568125
Central Region,Madhya Pradesh,Sidhi,2018,Q1,61516,79354632.01562992,24.25,82.0
Central Region,Madhya Pradesh,Datia,2018,Q1,43232,30601928.396779343,25.75,78.5
Central Region,Madhya Pradesh,Dewas,2018,Q1,187518,204604018.77963144,23.0,76.166667
Central Region,Madhya Pradesh,Sheopur,2018,Q1,26051,23353770.837954573,25.6656611,76.6954843
Central Region,Madhya Pradesh,Neemuch,2018,Q1,73718,64779675.82075251,24.63055165,75.18297915
Central Region,Madhya Pradesh,Raisen,2018,Q1,157756,124143402.5560421,23.25,78.083333
Central Region,Madhya Pradesh,Mandsaur,2018,Q1,97213,82585094.000837,24.2627979,75.38588023
Central Region,Madhya Pradesh,Barwani,2018,Q1,31525,42701906.924564995,22.0333621,74.8978374
Central Region,Madhya Pradesh,Katni,2018,Q1,65116,54955544.75398399,23.8339621,80.392456
Central Region,Madhya Pradesh,Dindori,2018,Q1,19124,20882302.025467403,22.90736865,80.8851143
Central Region,Madhya Pradesh,Shivpuri,2018,Q1,69731,59453330.49424065,25.37524125,77.82811933
Central Region,Madhya Pradesh,Gwalior,2018,Q1,354555,437805408.20386726,26.2037247,78.1573628
Central Region,Madhya Pradesh,Anuppur,2018,Q1,52207,53676545.83744537,23.03525965,81.38844385
Central Region,Madhya Pradesh,Agar Malwa,2018,Q1,46312,90606925.9503863,23.9342963,76.14523314
Central Region,Madhya Pradesh,Ashoknagar,2018,Q1,37316,37659899.30267913,24.576189,77.7302895
Central Region,Madhya Pradesh,Sagar,2018,Q1,217079,158907811.38195506,23.80961225,78.75911361
Central Region,Madhya Pradesh,Niwari,2018,Q1,20669,12106652.783882208,25.368728,78.80943
Central Region,Madhya Pradesh,Rewa,2018,Q1,210786,249549304.77768272,24.756718,81.65493469
Central Region,Madhya Pradesh,Shajapur,2018,Q1,100763,96403911.7122278,23.37074105,76.62051527
Central Region,Madhya Pradesh,Ujjain,2018,Q1,223180,258084907.5951738,23.1885131,75.7716562
Central Region,Madhya Pradesh,Bhind,2018,Q1,101429,79340297.0941518,26.5,78.75
Central Region,Madhya Pradesh,Tikamgarh,2018,Q1,53683,47488844.27677544,24.85577805,79.04706347
Central Region,Madhya Pradesh,Seoni,2018,Q1,82748,68746483.32036975,22.2758789,79.72104465
Central Region,Madhya Pradesh,Harda,2018,Q1,43384,50800702.05670587,22.3388828,77.0929933
Central Region,Madhya Pradesh,Burhanpur,2018,Q1,30712,33868567.81292613,21.3118839,76.2291992
Central Region,Madhya Pradesh,Damoh,2018,Q1,69994,52032411.78231111,23.75,79.583333
Central Region,Madhya Pradesh,Bhopal,2018,Q1,1704495,1905473874.832672,23.2584857,77.401989
Central Region,Madhya Pradesh,Jhabua,2018,Q1,20133,23988491.443421148,22.88585225,74.72513369
Central Region,Madhya Pradesh,Dhar,2018,Q1,183246,206440756.11008483,22.5,75.25
Central Region,Madhya Pradesh,Guna,2018,Q1,99030,81652639.69518772,24.5,77.5
Central Region,Madhya Pradesh,East Nimar,2018,Q1,71864,82356693.06047082,21.924402,76.600246
Central Region,Madhya Pradesh,Chhindwara,2018,Q1,169657,137580364.62210193,22.13983105,78.80964495
Central Region,Madhya Pradesh,Umaria,2018,Q1,31009,31995694.237235516,23.64319305,80.94239522
Central Region,Madhya Pradesh,Mandla,2018,Q1,28899,37490484.59254223,22.68536625,80.58150562
Central Region,Madhya Pradesh,Indore,2018,Q1,1066784,1455149304.9952686,22.7203616,75.8681996
Central Region,Madhya Pradesh,Shahdol,2018,Q1,64833,84881495.14477745,23.3002343,81.364771
Central Region,Madhya Pradesh,Ratlam,2018,Q1,128218,147489689.59998304,23.502187,74.95397841
Central Region,Madhya Pradesh,Panna,2018,Q1,37817,27325866.56663143,24.5,80.25
Central Region,Madhya Pradesh,Chhatarpur,2018,Q1,101457,74380804.92252028,24.75,79.75
Central Region,Madhya Pradesh,Morena,2018,Q2,140175,210264909.09886336,26.166667,77.5
Central Region,Madhya Pradesh,Alirajpur,2018,Q2,11022,21203028.47644373,22.28593955,74.35389643
Central Region,Madhya Pradesh,Sehore,2018,Q2,344826,478416852.5884153,23.1156882,77.06623939
Central Region,Madhya Pradesh,Rajgarh,2018,Q2,191089,323456380.1876123,23.87167135,76.7748902
Central Region,Madhya Pradesh,Khargone,2018,Q2,148822,248645678.44816822,21.825599,75.614182
Central Region,Madhya Pradesh,Satna,2018,Q2,242463,270342008.7411064,24.5,81.0
Central Region,Madhya Pradesh,Narsinghpur,2018,Q2,173263,187137161.82422045,22.9467047,79.1980228
Central Region,Madhya Pradesh,Jabalpur,2018,Q2,422639,584301958.944094,23.1608938,79.9497702
Central Region,Madhya Pradesh,Hoshangabad,2018,Q2,160516,259286994.40054798,22.6503147,77.7509281
Central Region,Madhya Pradesh,Vidisha,2018,Q2,206091,269816199.5111784,23.5225788,77.8148001
Central Region,Madhya Pradesh,Balaghat,2018,Q2,143103,195633852.35640132,21.966667,80.333333
Central Region,Madhya Pradesh,Singrauli,2018,Q2,197668,353747944.2448121,24.1974432,82.6661453
Central Region,Madhya Pradesh,Betul,2018,Q2,166350,221353395.3975936,21.8796162,77.87568125
Central Region,Madhya Pradesh,Sidhi,2018,Q2,85270,170776755.87162167,24.25,82.0
Central Region,Madhya Pradesh,Datia,2018,Q2,69866,80851949.8526532,25.75,78.5
Central Region,Madhya Pradesh,Dewas,2018,Q2,237116,373245353.2305236,23.0,76.166667
Central Region,Madhya Pradesh,Sheopur,2018,Q2,35135,56890745.443421535,25.6656611,76.6954843
Central Region,Madhya Pradesh,Neemuch,2018,Q2,84147,126296373.11142942,24.63055165,75.18297915
Central Region,Madhya Pradesh,Raisen,2018,Q2,185436,235343086.37532064,23.25,78.083333
Central Region,Madhya Pradesh,Mandsaur,2018,Q2,124845,177321632.50603038,24.2627979,75.38588023
Central Region,Madhya Pradesh,Barwani,2018,Q2,46585,84341593.30239312,22.0333621,74.8978374
Central Region,Madhya Pradesh,Katni,2018,Q2,87813,125498503.80003998,23.8339621,80.392456
Central Region,Madhya Pradesh,Dindori,2018,Q2,29598,50389328.11277872,22.90736865,80.8851143
Central Region,Madhya Pradesh,Shivpuri,2018,Q2,102351,123721424.84893346,25.37524125,77.82811933
Central Region,Madhya Pradesh,Gwalior,2018,Q2,489851,768942832.0715544,26.2037247,78.1573628
Central Region,Madhya Pradesh,Anuppur,2018,Q2,75195,128975584.0702453,23.03525965,81.38844385
Central Region,Madhya Pradesh,Agar Malwa,2018,Q2,68342,176571578.38007817,23.9342963,76.14523314
Central Region,Madhya Pradesh,Ashoknagar,2018,Q2,54242,89964031.53897266,24.576189,77.7302895
Central Region,Madhya Pradesh,Sagar,2018,Q2,267894,314107092.19693184,23.80961225,78.75911361
Central Region,Madhya Pradesh,Niwari,2018,Q2,27058,24959522.511478625,25.368728,78.80943
Central Region,Madhya Pradesh,Rewa,2018,Q2,298854,492363779.31866646,24.756718,81.65493469
Central Region,Madhya Pradesh,Shajapur,2018,Q2,129061,175288994.9085207,23.37074105,76.62051527
